,0
1309,"[0.1558044970289846, -0.02441370841893068, 0.9160527904339681], [0.8619776875746493 + -0.10746839501508272*i + 0.43425731607093315*j + -0.23846507843961556*k]"
1310,"[0.15625809543610153, -0.024507051025772015, 0.9165129180642236], [0.8615338051926354 + -0.1076079422314691*i + 0.43480194210989986*j + -0.2390131887918871*k]"
1311,"[0.15675826822052716, -0.02443091085522081, 0.9169357908148401], [0.8612952734730304 + -0.10720913645627304*i + 0.4353693153693915*j + -0.23901927158307815*k]"
1312,"[0.1572584410049528, -0.024354770684669604, 0.9173586635654567], [0.8610562784688618 + -0.10681027301404973*i + 0.43593645444684415*j + -0.23902522580751354*k]"
1313,"[0.15723722430823206, -0.02434539532535203, 0.9172536937525121], [0.8611182849482426 + -0.10665167016638752*i + 0.4360335370357833*j + -0.23869536057196736*k]"
1314,"[0.15721600761151133, -0.024336019966034458, 0.9171487239395675], [0.8611801646402103 + -0.10649305161578461*i + 0.43613055542498924*j + -0.2383654601919262*k]"
1315,"[0.15785550108643048, -0.024510173286080475, 0.9176877799360973], [0.8610394338983247 + -0.10623084555745813*i + 0.4364393225480588*j + -0.2384257084670012*k]"
1316,"[0.15849499456134966, -0.024684326606126496, 0.9182268359326271], [0.8608985416907516 + -0.10596861957828267*i + 0.4367480078282155*j + -0.23848591203149805*k]"
1317,"[0.16042110319416625, -0.0248637851756985, 0.9198948054481615], [0.8602815926956912 + -0.10575246812697348*i + 0.43774036198607613*j + -0.23898822615835594*k]"
1318,"[0.16234721182698283, -0.025043243745270505, 0.9215627749636958], [0.8596632118188969 + -0.10553614065768516*i + 0.4387319875540962*j + -0.23949014250513984*k]"
1319,"[0.16348079110927874, -0.02515518081660971, 0.9222226779371875], [0.8587642140548826 + -0.10572077260079683*i + 0.44042401227699984*j + -0.23952835387323035*k]"
1320,"[0.16461437039157464, -0.025267117887948918, 0.9228825809106792], [0.8578620331149615 + -0.10590501266938616*i + 0.4421144044829894*j + -0.23956567738307924*k]"
1321,"[0.16510526428845837, -0.02557173745948612, 0.9229087690664521], [0.8567156815294196 + -0.10488615905790719*i + 0.44446273462050473*j + -0.23977074924461594*k]"
1322,"[0.1655961581853421, -0.025876357031023325, 0.922934957222225], [0.8555625542707562 + -0.10386647591296215*i + 0.4468075495495684*j + -0.23997392478482224*k]"
1323,"[0.1670970990192409, -0.02586763020552457, 0.9241807332883654], [0.8546771424309277 + -0.10478711513183492*i + 0.4479741766997464*j + -0.24055307048265992*k]"
1324,"[0.16859803985313976, -0.025858903380025812, 0.9254265093545059], [0.853788886260317 + -0.10570740562344877*i + 0.44913931301007715*j + -0.24113141562965895*k]"
1325,"[0.16899576377829245, -0.025942947437873207, 0.9253796716588971], [0.8538081628220493 + -0.10482663137909817*i + 0.4494228851194397*j + -0.24091921630095567*k]"
1326,"[0.16939348770344512, -0.026026991495720603, 0.9253328339632884], [0.8538266696103625 + -0.10394576262551476*i + 0.4497060520396672*j + -0.24070679976513618*k]"
1327,"[0.16889416598459456, -0.026095879288556705, 0.9250687897297688], [0.8536960237560085 + -0.10445261883423217*i + 0.4495589641331991*j + -0.24122497219263198*k]"
1328,"[0.168394844265744, -0.026164767081392808, 0.9248047454962492], [0.8535648963239826 + -0.10495941612027967*i + 0.44941162262644097*j + -0.2417430085429325*k]"
1329,"[0.16850812675153842, -0.026224770951312235, 0.9249258063105974], [0.8533052571776292 + -0.10503027184362285*i + 0.44956649062046694*j + -0.24234015470134596*k]"
1330,"[0.16862140923733282, -0.026284774821231663, 0.9250468671249455], [0.8530452314834399 + -0.10510107998818462*i + 0.44972115496058057*j + -0.24293719107951192*k]"
1331,"[0.17015434413394903, -0.026341611548081182, 0.9262895516391045], [0.8523486877873919 + -0.10488226725262385*i + 0.4508246207231733*j + -0.2434308645033884*k]"
1332,"[0.17168727903056524, -0.0263984482749307, 0.9275322361532634], [0.8516504441651843 + -0.10466324533963096*i + 0.45192718736011817*j + -0.24392405242819568*k]"
1333,"[0.17165970225815447, -0.02634460622661533, 0.9277272633967796], [0.851638474601433 + -0.10464109782377139*i + 0.45192443106478297*j + -0.24398044559257717*k]"
1334,"[0.17163212548574372, -0.026290764178299956, 0.9279222906402957], [0.8516265017830864 + -0.10461894990801862*i + 0.4519216730423873*j + -0.2440368378245705*k]"
1335,"[0.17290585739217926, -0.026607709936400957, 0.9283621705669991], [0.8504871115328456 + -0.10391388745826764*i + 0.4542180446788311*j + -0.2440482431773831*k]"
1336,"[0.1741795892986148, -0.026924655694501955, 0.9288020504937023], [0.8493417093797435 + -0.1032080904645255*i + 0.45651120554967317*j + -0.2440579234078375*k]"
1337,"[0.17471437001697593, -0.026965361920953064, 0.9294084290379632], [0.8490891607342427 + -0.10385601511236353*i + 0.4569274305601818*j + -0.24388285804924906*k]"
1338,"[0.17524915073533706, -0.027006068147404177, 0.930014807582224], [0.8488360283583635 + -0.10450386836144414*i + 0.4573433414429942*j + -0.24370762502648638*k]"
1339,"[0.1751707867478554, -0.027078704472314592, 0.929912260019296], [0.8488606534335242 + -0.10395836935109794*i + 0.45740458948195345*j + -0.24374021009081911*k]"
1340,"[0.1750924227603738, -0.027151340797225004, 0.9298097124563681], [0.848885021313522 + -0.10341283884254333*i + 0.45746569893250294*j + -0.24377272130462896*k]"
1341,"[0.17632038038796882, -0.026955635092764885, 0.9306660751630482], [0.848517971719809 + -0.10366756260041123*i + 0.45801580211503595*j + -0.24390943636093998*k]"
1342,"[0.17754833801556388, -0.026759929388304765, 0.9315224378697282], [0.8481504801211076 + -0.10392223235638251*i + 0.4585656667106728*j + -0.24404602436138284*k]"
1343,"[0.17878967184679112, -0.02674385563025867, 0.9321775719680729], [0.8474329553574477 + -0.1030604327679821*i + 0.4599283372579222*j + -0.24433963648778181*k]"
1344,"[0.18003100567801836, -0.026727781872212572, 0.9328327060664175], [0.8467127182834151 + -0.1021983033223593*i + 0.4612895357496043*j + -0.24463246657599558*k]"
1345,"[0.18200297648692715, -0.02693536620036393, 0.9345077484434544], [0.846136664256085 + -0.1008341325361762*i + 0.462908388026255*j + -0.24413325748901213*k]"
1346,"[0.18397494729583597, -0.027142950528515286, 0.9361827908204913], [0.8455563264989411 + -0.09946945125777826*i + 0.46452489674004327*j + -0.2436328124303969*k]"
1347,"[0.18451666213269774, -0.026817586338643767, 0.9363329331669452], [0.8451011548257362 + -0.10005074057415744*i + 0.4647573165498705*j + -0.2445291887201467*k]"
1348,"[0.1850583769695595, -0.026492222148772247, 0.936483075513399], [0.8446447978238417 + -0.10063188956057433*i + 0.4649890844966897*j + -0.24542522203620498*k]"
1349,"[0.1854406995577511, -0.028399372119545078, 0.9368596444734425], [0.8436452753111827 + -0.09904700799609169*i + 0.4673588237717816*j + -0.24500626419501567*k]"
1350,"[0.1858230221459427, -0.03030652209031791, 0.9372362134334858], [0.8426379051386895 + -0.0974612050879483*i + 0.4697242156354948*j + -0.24458502728479709*k]"
1351,"[0.18588420960630717, -0.030376772791721025, 0.9372101710777865], [0.8422364673079425 + -0.09725142105437275*i + 0.47029572906633643*j + -0.2449526922928288*k]"
1352,"[0.18594539706667162, -0.030447023493124142, 0.937184128722087], [0.8418344677334068 + -0.09704157215732495*i + 0.47086692882552533*j + -0.24532019392553928*k]"
1353,"[0.1859889341704757, -0.030482418092386325, 0.9366893665600979], [0.8412514721832102 + -0.09667374326364027*i + 0.4718875075650868*j + -0.245504232381007*k]"
1354,"[0.1860324712742798, -0.030517812691648508, 0.9361946043981089], [0.8406671721607 + -0.09630576446445681*i + 0.47290735458029587*j + -0.24568789014950465*k]"
1355,"[0.18636111966278462, -0.03047685871096652, 0.9365723138108019], [0.8403929947330036 + -0.09637063957838923*i + 0.47321650496226*j + -0.2460049870678425*k]"
1356,"[0.18668976805128948, -0.030435904730284534, 0.9369500232234949], [0.8401185857716112 + -0.0964354881415883*i + 0.47352552497002176*j + -0.24632201621021813*k]"
1357,"[0.18750844958168972, -0.030595675564661473, 0.9375919300063085], [0.8397919164015724 + -0.09545864567115504*i + 0.4742346887957271*j + -0.24645211310926762*k]"
1358,"[0.18832713111208998, -0.030755446399038412, 0.9382338367891222], [0.8394639195114622 + -0.09448165230230797*i + 0.474943102964219*j + -0.24658182042356355*k]"
1359,"[0.1892982977828962, -0.030582991841429128, 0.9389894907769671], [0.8392119250161691 + -0.09432601886577287*i + 0.4752795733350309*j + -0.24685071246820556*k]"
1360,"[0.1902694644537024, -0.030410537283819844, 0.9397451447648121], [0.8389597012160914 + -0.09417035965576291*i + 0.47561591384129137*j + -0.2471195370637947*k]"
1361,"[0.19264088924181116, -0.030637925940146186, 0.942783181373899], [0.8388492362788186 + -0.09345321040209113*i + 0.4759533687807851*j + -0.24711707145846332*k]"
1362,"[0.1950123140299199, -0.03086531459647253, 0.945821217982986], [0.8387382341530059 + -0.09273600130215441*i + 0.4762905189257052*j + -0.24711444760245582*k]"
1363,"[0.19633444994315366, -0.03205608451416479, 0.9467384052185353], [0.838110013423552 + -0.09228241791379409*i + 0.4774493790112815*j + -0.24717939077702064*k]"
1364,"[0.19765658585638743, -0.03324685443185706, 0.9476555924540845], [0.8374801604132551 + -0.09182865479864318*i + 0.4786073092291048*j + -0.24724385255155693*k]"
1365,"[0.1972286559489589, -0.033367052312077004, 0.9469051211747888], [0.8366680441682497 + -0.09173883355429892*i + 0.4797839465263001*j + -0.24774570620178438*k]"
1366,"[0.19680072604153032, -0.033487250192296945, 0.946154649895493], [0.8358540002960714 + -0.09164880094982256*i + 0.4809594784333961*j + -0.24824698906248724*k]"
1367,"[0.19757998305435584, -0.033300455722212005, 0.9468053880465087], [0.8357374290376212 + -0.09135254686268937*i + 0.4811102363843451*j + -0.248456439508995*k]"
1368,"[0.19835924006718136, -0.033113661252127065, 0.9474561261975244], [0.8356207174147365 + -0.09105627743264091*i + 0.4812609135314868*j + -0.2486658482265501*k]"
1369,"[0.20067803645117274, -0.03394591339728484, 0.9508710800254225], [0.8360814810265892 + -0.09078722945998885*i + 0.48069136902129267*j + -0.24831682141933106*k]"
1370,"[0.20299683283516412, -0.03477816554244261, 0.9542860338533206], [0.8365416335543642 + -0.09051811513180609*i + 0.4801214731783056*j + -0.24796761311968665*k]"
1371,"[0.2026449767746389, -0.0345307779835477, 0.9532015797024666], [0.8356924005132262 + -0.09034423671838358*i + 0.4813699893675582*j + -0.2484734673008187*k]"
1372,"[0.2022931207141137, -0.034283390424652796, 0.9521171255516125], [0.8348410229921354 + -0.09017012647156829*i + 0.4826172703077028*j + -0.24897868387130698*k]"
1373,"[0.20330959905763551, -0.03478941061661378, 0.9524779027768231], [0.8343095193368902 + -0.08934460233275271*i + 0.48362148051548765*j + -0.24910927634646082*k]"
1374,"[0.20432607740115735, -0.03529543080857477, 0.9528386800020336], [0.8337763558405643 + -0.0885189004447471*i + 0.4846247285686018*j + -0.24923937322399664*k]"
1375,"[0.2044455000782212, -0.03579009385170045, 0.9534104466214164], [0.8332310376814445 + -0.08818331940418174*i + 0.4854866163003784*j + -0.2495044797521128*k]"
1376,"[0.20456492275528504, -0.036284756894826124, 0.953982213240799], [0.8326847003820586 + -0.08784763050497031*i + 0.48634791022451124*j + -0.2497692811066932*k]"
1377,"[0.20572385283844277, -0.03647717564141114, 0.9551761093340587], [0.8322185087683708 + -0.08790925957892833*i + 0.48702323873349174*j + -0.24998536092574333*k]"
1378,"[0.2068827829216005, -0.036669594387996156, 0.9563700054273185], [0.8317517147184899 + -0.08797082501609009*i + 0.4876982146903205*j + -0.25020125978242885*k]"
1379,"[0.20803652986438595, -0.03745891618069634, 0.9575072692767193], [0.8320129346560061 + -0.08733619201000713*i + 0.4874982950133792*j + -0.2499445508294591*k]"
1380,"[0.2091902768071714, -0.03824823797339653, 0.9586445331261199], [0.8322736746366506 + -0.08670150862297002*i + 0.48729809411706393*j + -0.24968769769290788*k]"
1381,"[0.20915685194912637, -0.038394297945465956, 0.9587389319713213], [0.8323272327034547 + -0.08743159887992434*i + 0.4870062140522971*j + -0.24982401944560376*k]"
1382,"[0.20912342709108134, -0.038540357917535385, 0.9588333308165229], [0.8323802583489706 + -0.08816163320882216*i + 0.4867140224604461*j + -0.2499601813914099*k]"
1383,"[0.21085751201785677, -0.038880347506032045, 0.9599864063139959], [0.8311238539074618 + -0.08688746011525891*i + 0.48879733898340627*j + -0.250521196994323*k]"
1384,"[0.2125915969446322, -0.039220337094528705, 0.9611394818114689], [0.8298609193130048 + -0.08561260434558049*i + 0.4908768150181297*j + -0.25108024424832465*k]"
1385,"[0.21248673393916645, -0.03913319904644627, 0.9609839928586339], [0.8294355202595055 + -0.0853085144333949*i + 0.4915168845975085*j + -0.2513370789449306*k]"
1386,"[0.2123818709337007, -0.03904606099836384, 0.9608285039057989], [0.8290094998856806 + -0.08500436061761144*i + 0.4921565859874098*j + -0.25159372536790725*k]"
1387,"[0.21326177567878435, -0.03906597760175162, 0.961609965418605], [0.8284346362481096 + -0.08474241021346428*i + 0.492987791063645*j + -0.25194804075019733*k]"
1388,"[0.21414168042386802, -0.0390858942051394, 0.9623914269314111], [0.8278587656254689 + -0.08448035680258836*i + 0.49381839689967033*j + -0.25230204988271915*k]"
1389,"[0.21524599238382341, -0.04008649960793091, 0.9638188352455892], [0.8274980989515089 + -0.0841295560519405*i + 0.49440928651731125*j + -0.2524451850116882*k]"
1390,"[0.21635030434377883, -0.04108710501072242, 0.9652462435597672], [0.8271369169284305 + -0.08377870290710271*i + 0.4949998682268248*j + -0.25258816292288994*k]"
1391,"[0.21689773876223825, -0.041143486956453104, 0.9653360311512462], [0.8267863841803464 + -0.08333354536387648*i + 0.4955632535875642*j + -0.2527782760539022*k]"
1392,"[0.21744517318069767, -0.04119986890218379, 0.9654258187427252], [0.8264352936949722 + -0.08288833160513115*i + 0.49612630464900775*j + -0.2529682186646042*k]"
1393,"[0.21904983184690408, -0.04154523129810533, 0.9667431705695503], [0.8261587282132559 + -0.08256075861619815*i + 0.4965286171796155*j + -0.25318927555382814*k]"
1394,"[0.22065449051311048, -0.04189059369402687, 0.9680605223963754], [0.8258818368003145 + -0.08223315305588597*i + 0.4969307338227079*j + -0.2534102325563258*k]"
1395,"[0.22156727808081542, -0.04288571940869048, 0.9688568116799109], [0.8253841141039626 + -0.08166757314764467*i + 0.4978174758555993*j + -0.2534743229870643*k]"
1396,"[0.22248006564852035, -0.04388084512335409, 0.9696531009634464], [0.8248852705132601 + -0.08110188233259066*i + 0.4987035418386532*j + -0.2535380691926938*k]"
1397,"[0.22274764716102044, -0.04402225571557407, 0.9697070705595718], [0.8242192811616649 + -0.08130136627379468*i + 0.49949998120752953*j + -0.25407170873011503*k]"
1398,"[0.22301522867352053, -0.044163666307794044, 0.9697610401556972], [0.8235521359064185 + -0.08150073619613474*i + 0.5002957200664019*j + -0.25460499195165964*k]"
1399,"[0.22584631867375315, -0.044984210686637646, 0.9720935587749839], [0.8229724098274646 + -0.08052003266635126*i + 0.5014433875942879*j + -0.25453382101432087*k]"
1400,"[0.22867740867398575, -0.045804755065481255, 0.9744260773942708], [0.8223905275050021 + -0.07953911816862323*i + 0.5025897413065021*j + -0.2544619831811145*k]"
1401,"[0.2285421349763118, -0.04553551940550319, 0.9741826376128636], [0.8226186216712656 + -0.08046611107030076*i + 0.5024108406891691*j + -0.2537856485439859*k]"
1402,"[0.22840686127863782, -0.045266283745525125, 0.9739391978314564], [0.8228455635324811 + -0.08139299125691986*i + 0.5022312363064062*j + -0.2531089584098186*k]"
1403,"[0.22913578355244618, -0.045134805542961114, 0.9732420069016974], [0.8229630546664932 + -0.08249280691452049*i + 0.5019390169103684*j + -0.2529505302710617*k]"
1404,"[0.22986470582625454, -0.0450033273403971, 0.9725448159719382], [0.8230794480580711 + -0.08359251253576631*i + 0.5016461279827455*j + -0.2527917647240465*k]"
1405,"[0.23209393323109856, -0.045374272532984025, 0.9744377242156879], [0.823082355930653 + -0.08418053644562104*i + 0.5017846672857892*j + -0.2523117522357275*k]"
1406,"[0.23432316063594255, -0.045745217725570955, 0.9763306324594374], [0.8230847737517689 + -0.084768510235588*i + 0.5019229078334166*j + -0.2518315895245989*k]"
1407,"[0.23530751368347, -0.04453628717589637, 0.9751443660501469], [0.8233566398501737 + -0.08553345822323416*i + 0.5014163090138734*j + -0.25169337733422675*k]"
1408,"[0.23629186673099745, -0.04332735662622178, 0.9739580996408564], [0.8236277362734967 + -0.08629832625406905*i + 0.5009092414695759*j + -0.25155492986048966*k]"
1409,"[0.23747152072534672, -0.04372090044762314, 0.9757036911260826], [0.8236754832219211 + -0.0869914526246591*i + 0.5010846851205885*j + -0.2508093376391462*k]"
1410,"[0.23865117471969602, -0.04411444426902449, 0.9774492826113086], [0.8237223493382315 + -0.0876844859672707*i + 0.5012595929155615*j + -0.2500634772042605*k]"
1411,"[0.24099353309326638, -0.044905540014227176, 0.9789925350203192], [0.8237081293228127 + -0.08835773225959148*i + 0.501449221248771*j + -0.24949249957955888*k]"
